ds,Open,High,Low,y,Volume,Dividends,Stock Splits
2024-03-04,135.89633296388092,135.9859202387782,132.23368806448792,133.56736755371094,43571500,0.0,0.0
2024-03-05,132.1142471825488,133.38821183618217,130.92985460920454,133.1493377685547,28447600,0.0,0.0
2024-03-06,133.6071926793538,134.1048356591366,131.32797932730784,131.9351043701172,23175200,0.0,0.0
2024-03-07,133.25882080682047,135.17973037946277,132.0346234732147,134.6024627685547,24107300,0.0,0.0
2024-03-08,134.39843325406335,138.32980946619315,134.16454046339086,135.6475067138672,26472400,0.0,0.0
2024-03-11,136.42385428799162,139.32012489936827,136.42385428799162,138.2850341796875,22536400,0.0,0.0
2024-03-12,137.5982553701934,139.61868423409845,137.55845062228457,138.9617919921875,19019700,0.0,0.0
2024-03-13,139.39973986924898,141.51970368304296,139.34997253718265,140.1063995361328,19637000,0.0,0.0
2024-03-14,141.62916958863315,144.0477067453202,140.81800924770826,143.6595458984375,36117900,0.0,0.0
2024-03-15,142.73394628866993,143.659554832315,140.46469578318113,141.49978637695312,41025900,0.0,0.0
2024-03-18,148.6658637397066,152.20907944072047,147.44166622207743,147.78005981445312,47676700,0.0,0.0
2024-03-19,148.2776873792264,148.91466974023234,146.31697296442448,147.22268676757812,17748400,0.0,0.0
2024-03-20,148.08857668370393,149.05400518452484,146.9688800892644,148.97438049316406,17730000,0.0,0.0
2024-03-21,149.6113717776666,150.59171373115203,147.31224877611422,148.038818359375,19843900,0.0,0.0
2024-03-22,149.5317488047315,151.84080403684533,149.38244681787967,151.05453491210938,19226300,0.0,0.0
2024-03-25,150.2384000856177,150.74201145898448,148.09854152495535,150.4374542236328,15114700,0.0,0.0
2024-03-26,150.5270250736556,152.47777667499716,150.31800838008408,150.98484802246094,19312700,0.0,0.0
2024-03-27,151.4277903320149,151.9702193710295,149.4222896811463,151.2237548828125,16622000,0.0,0.0
2024-03-28,151.28346744318867,151.9503072206797,150.61662766569765,151.542236328125,21105600,0.0,0.0
2024-04-01,151.11425439135942,156.25988048029402,150.93509503886602,155.76223754882812,24469800,0.0,0.0
2024-04-02,154.02049278342562,155.25465276475865,152.7365806566567,155.1352081298828,17598100,0.0,0.0
2024-04-03,154.18968157696656,155.8120023671829,153.40540191838463,155.63284301757812,17266200,0.0,0.0
2024-04-04,154.3489522660065,155.44375773660943,151.16404015365256,151.2237548828125,24184800,0.0,0.0
2024-04-05,150.96495390021258,154.1100609031813,150.36877863435,153.2143096923828,16289800,0.0,0.0
2024-04-08,153.2889482511509,155.91650226489386,153.26407217985934,155.4039306640625,16641500,0.0,0.0
2024-04-09,156.6082316080211,159.1362509369547,155.90157198567948,157.39450073242188,21538100,0.0,0.0
2024-04-10,157.1357273972165,157.41440620703668,155.46363935143927,156.91676330566406,16339200,0.0,0.0
2024-04-11,157.59356552547138,160.36045910838484,157.18549466223584,160.03201293945312,17841700,0.0,0.0
2024-04-12,158.65354275354042,160.93772200076836,157.8523449185831,158.43955993652344,16968200,0.0,0.0
2024-04-15,159.5244244018962,160.0718346896375,155.41388873477973,155.59304809570312,21140900,0.0,0.0
2024-04-16,154.90628390086408,156.48878470454247,154.3190689138674,155.26458740234375,15413200,0.0,0.0
2024-04-17,156.44899335301892,157.9329619598977,155.39895882932524,156.1404571533203,16237800,0.0,0.0
2024-04-18,156.1852460490335,157.73788965449194,155.47362026100805,156.7177276611328,14016100,0.0,0.0
2024-04-19,157.00634522902195,157.24521930392896,153.18445115165247,154.9859161376953,20063900,0.0,0.0
2024-04-22,155.2745415611511,158.43457720422234,154.92620062224327,157.2053985595703,17243900,0.0,0.0
2024-04-23,157.84237520917472,159.72346480936866,157.2203215690728,159.16610717773438,16115400,0.0,0.0
2024-04-24,158.340026580058,160.6291871352953,158.0713103277153,160.34056091308594,19485700,0.0,0.0
2024-04-25,152.63704010672708,157.53384471581393,152.04783561586922,157.2053985595703,36197800,0.0,0.0
2024-04-26,175.16037649944792,175.58834216017274,170.59200253322018,172.8712158203125,56500800,0.0,0.0
2024-04-29,169.96497073841974,170.5720957211152,166.27245351182466,167.10848999023438,35914600,0.0,0.0
2024-04-30,166.59094976939298,169.06920180643567,163.72452167301353,163.86386108398438,29420800,0.0,0.0
2024-05-01,165.39659955094953,168.01420626410095,164.12263484487258,164.78948974609375,25223200,0.0,0.0
2024-05-02,165.8842928390392,167.73552515030133,164.9089169463527,167.66586303710938,17041100,0.0,0.0
2024-05-03,168.74076974533335,169.04932114032962,164.20226833832118,168.19337463378906,22767100,0.0,0.0
2024-05-06,168.42226348516482,169.09905053623592,167.09853155507523,169.02938842773438,15147900,0.0,0.0
2024-05-07,169.31803249892306,172.65224633966483,169.1986030506817,172.16455078125,21102400,0.0,0.0
2024-05-08,169.9450480790918,171.09858090402184,169.71812607859013,170.35311889648438,14569900,0.0,0.0
2024-05-09,170.3431678671801,171.62709512370475,169.12891791013897,170.77114868164062,11937700,0.0,0.0
2024-05-10,168.89006596861205,170.53228162077622,167.11845829029107,169.4872283935547,18740500,0.0,0.0
2024-05-13,165.06518671425982,170.14412768572356,164.9785912490824,170.0943603515625,19648600,0.0,0.0
2024-05-14,170.78109802770155,171.96549063762274,169.61661538741166,171.11949157714844,18729500,0.0,0.0
2024-05-15,171.48774932095938,173.2255205444955,171.21901789802692,173.060302734375,20958200,0.0,0.0
2024-05-16,173.77692289985708,175.5087106331646,173.22951262162755,174.60299682617188,17247300,0.0,0.0
2024-05-17,174.722435954081,176.65825905676155,174.15511572356067,176.4542236328125,16546400,0.0,0.0
2024-05-20,176.47414073902465,179.1016949111226,176.3895499420499,177.6187286376953,17495100,0.0,0.0
2024-05-21,177.55899348782262,178.97231279047915,176.474135532202,178.69361877441406,14706000,0.0,0.0
2024-05-22,177.55898166062008,178.00886190082392,175.94662351519383,177.16087341308594,16189400,0.0,0.0
2024-05-23,177.93720584610716,179.06188373408688,173.71718830847908,174.2347412109375,14928400,0.0,0.0
2024-05-24,175.6878860636416,176.46818687286654,174.37410127570018,175.498779296875,11400600,0.0,0.0
2024-05-28,174.91155073890857,177.6684817663742,174.85182082753647,177.18080139160156,15655300,0.0,0.0
2024-05-29,175.97650563997246,177.389809860529,175.42909533243267,176.563720703125,15023800,0.0,0.0
2024-05-30,175.8570710684257,175.8570710684257,172.41337511409716,172.7418212890625,18844000,0.0,0.0
2024-05-31,172.58255029510445,173.59774605548205,170.16401310971617,173.13992309570312,28085200,0.0,0.0
2024-06-03,173.06031536329505,175.03097717260903,171.63704864383791,173.59776306152344,20742800,0.0,0.0
2024-06-04,173.6276105780023,174.3641275618965,172.40341325539,174.30441284179688,14066600,0.0,0.0
2024-06-05,175.70279368634698,177.13102647161713,174.46365245832024,176.2352752685547,15233900,0.0,0.0
2024-06-06,176.59355525115092,177.867535069039,176.37460634328087,177.5092315673828,14255800,0.0,0.0
2024-06-07,177.61872166754495,178.5741875907091,174.9612950507807,175.12054443359375,14716300,0.0,0.0
2024-06-10,175.81804276819278,177.830812412341,173.7554643619359,175.99740600585938,17122200,0.2,0.0
2024-06-11,177.08348570749644,177.75108423529036,174.81165288916708,177.5518035888672,14402400,0.0,0.0
2024-06-12,179.10622257947298,181.42787947273283,177.14327694877989,178.91690063476562,18600400,0.0,0.0
2024-06-13,177.2030457535148,177.87064426133762,176.0272793318939,176.10699462890625,15956900,0.0,0.0
2024-06-14,175.22219861523934,178.089881937952,175.22219861523934,177.73117065429688,12361600,0.0,0.0
2024-06-17,176.3461379133103,179.27561067019667,175.85790258992213,178.1396942138672,15272900,0.0,0.0
2024-06-18,178.14965455035454,178.26923510757547,174.99100977195764,175.8180389404297,15640300,0.0,0.0
2024-06-20,176.0771288124205,178.09985725433654,175.82802417470535,177.07354736328125,16753200,0.0,0.0
2024-06-21,177.8507453258578,181.85832853145465,177.42227746039913,179.61439514160156,59728000,0.0,0.0
2024-06-24,180.6307370908269,181.4278748991179,179.58449466770367,180.14248657226562,18198300,0.0,0.0
2024-06-25,180.4962306907456,185.08473355620472,180.4563654370345,184.91534423828125,18917700,0.0,0.0
2024-06-26,183.5402622680096,185.264061805554,183.3310229228541,184.70606994628903,13375700,0.0,0.0
2024-06-27,184.98010536766324,186.82845731487285,184.7857964740692,186.1907501220703,13025700,0.0,0.0
2024-06-28,185.05484233965825,185.9117628453365,182.6684158097748,182.76307678222656,23032400,0.0,0.0
2024-07-01,183.8192649768011,184.67618542202868,182.07553275022136,183.8292388916016,11815900,0.0,0.0
2024-07-02,182.8128970182058,186.2804290197841,182.4043617984991,185.941650390625,12555500,0.0,0.0
2024-07-03,185.63276432631835,186.94802880286505,184.72103291035663,186.71885681152344,7409100,0.0,0.0
2024-07-05,186.6491104769195,191.5714048253656,186.6491104769195,191.27249145507807,14303400,0.0,0.0
2024-07-08,190.6796306254033,190.9925014105389,188.6419566291613,189.7977905273437,12097600,0.0,0.0
2024-07-09,191.0632403244824,192.16926542683404,189.54868000321284,189.7579345703125,10198500,0.0,0.0
2024-07-10,190.0668230363833,192.61765188536268,189.9372837700379,191.9699859619141,12052900,0.0,0.0
2024-07-11,190.65470480345505,191.7208798554092,186.15090430376924,186.62918090820312,16452000,0.0,0.0
2024-07-12,186.2505361838417,188.01420111013584,185.4733310036047,186.1110382080078,14449100,0.0,0.0
2024-07-15,185.82208288068784,189.21985825223288,185.82208288068784,187.5159912109375,12186000,0.0,0.0
2024-07-16,188.2832314913497,189.65827857329185,184.45697320018687,184.8356170654297,12760100,0.0,0.0
2024-07-17,184.0185620689277,184.5665952870992,180.9695238785516,181.9659423828125,17376600,0.0,0.0
2024-07-18,182.8826450189977,183.3908281852552,177.57174778728617,178.578125,17877200,0.0,0.0
2024-07-19,179.7239833410327,181.3182588750924,178.21939701881587,178.74749755859375,14485900,0.0,0.0
2024-07-22,181.69691040759497,183.63992334392967,181.2485099418617,182.69332885742188,16303900,0.0,0.0
2024-07-23,183.18155927979657,184.5566215691948,182.6733913574331,182.9424285888672,23772600,0.0,0.0
2024-07-24,174.7618344929483,177.31266333834552,172.94836078735528,173.7454833984375,31250700,0.0,0.0
2024-07-25,173.62590413013808,174.57249855802573,168.4445315527349,168.55413818359375,28967900,0.0,0.0
2024-07-26,168.1655559201212,169.23171581795833,165.27096136954532,168.07586669921875,25150100,0.0,0.0
2024-07-29,169.8893413710137,171.54339960461624,169.1121362162633,170.51708984375,13768900,0.0,0.0
2024-07-30,171.2145849810346,172.33056878553097,169.51070273282616,171.24447631835938,13681400,0.0,0.0
2024-07-31,174.29351108109944,175.27997080668484,171.10497512525495,172.52984619140625,15650200,0.0,0.0
2024-08-01,171.36403381575482,175.05077889023,169.89929753739804,171.8323516845703,17177800,0.0,0.0
2024-08-02,167.58762038247167,169.60038989475044,165.7940641440123,167.79685974121094,18907800,0.0,0.0
2024-08-05,156.8063740057358,165.3456878229132,156.0391427100353,160.06466674804688,34907800,0.0,0.0
2024-08-06,160.36857505755367,161.76854176630374,157.56365468246898,159.9650115966797,36146500,0.0,0.0
2024-08-07,162.65535811810648,164.19979459850455,159.66610267866855,160.1742706298828,19334200,0.0,0.0
2024-08-08,161.7625449521268,164.90724730098054,161.4496741925987,163.25318908691406,15733600,0.0,0.0
2024-08-09,161.06607082428397,164.92719246706665,160.35362004988897,164.7976531982422,13549200,0.0,0.0
2024-08-12,165.40048221300762,166.10295907223568,162.96424691360264,163.36280822753906,12435000,0.0,0.0
2024-08-13,164.5933665366997,165.94350917516414,164.17985960166163,165.335693359375,12717600,0.0,0.0
2024-08-14,163.62187659072688,164.36919041099168,158.9586304461226,161.44967651367188,22515900,0.0,0.0
2024-08-15,161.62904857869057,162.93435435683165,160.9116260556583,162.58560180664062,18392500,0.0,0.0
2024-08-16,162.82474029317686,166.35205486717328,162.495920384765,164.1499786376953,16853100,0.0,0.0
2024-08-19,166.40188000248637,167.8666163302166,165.49513557024594,167.79685974121094,13100800,0.0,0.0
2024-08-20,168.1356603745316,169.79967741743286,168.05594507135712,168.35487365722656,12622500,0.0,0.0
2024-08-21,166.39191015680808,168.03599439629477,165.9734162631958,167.0296173095703,15269600,0.0,0.0
2024-08-22,168.43456638911738,168.81321026159983,164.43893391865004,164.8972930908203,19123800,0.0,0.0
2024-08-23,165.95348442898648,167.34846408100543,165.06667267788774,166.830322265625,14281600,0.0,0.0
2024-08-26,167.55273721213987,168.7733558511077,165.72431793652402,167.3285369873047,11990300,0.0,0.0
2024-08-27,167.0097091779591,167.6424294663076,165.56490536104474,165.78411865234375,13718200,0.0,0.0
2024-08-28,166.18266038398477,166.79047621925304,162.69519596618224,163.91082763671875,15208700,0.0,0.0
2024-08-29,165.46525036551398,167.0296346771895,161.40185288464895,162.8147735595703,17133800,0.0,0.0
2024-08-30,163.63183445295118,164.68803554745267,162.8247379639128,164.51864624023438,18498800,0.0,0.0
2024-09-03,162.73008178971705,162.794851421707,157.2896303563664,158.04193115234375,26533100,0.0,0.0
2024-09-04,157.5088470400444,159.82551694837375,156.87612678333463,157.2447967529297,17410700,0.0,0.0
2024-09-05,157.2148967624086,160.43831095253145,156.95583344724037,158.03196716308594,14139500,0.0,0.0
2024-09-06,158.1216466586556,158.64974722214538,151.39083514674604,151.58514404296875,24999100,0.0,0.0
2024-09-09,153.28128945081107,154.28899143236174,147.86360676197722,149.2005615234375,28057700,0.2,0.0
2024-09-10,151.10622848372844,151.95430520263582,149.20355939783312,149.66949462890625,20401800,0.0,0.0
2024-09-11,150.74703500975997,152.13387922005617,148.36246071366355,151.80462646484375,18991500,0.0,0.0
2024-09-12,154.4585967034471,155.25678384046466,153.15157268835566,155.1869354248047,21024100,0.0,0.0
2024-09-13,156.0070756210139,158.91345784103444,155.755648728388,158.01051330566406,16733900,0.0,0.0
2024-09-16,157.9706143292006,158.8785524071565,157.25224741303262,158.62911987304688,14157600,0.0,0.0
2024-09-17,159.7266123117633,161.22320750164613,159.0481631332768,159.9161834716797,12064800,0.0,0.0
2024-09-18,160.48489453662953,161.26312280572637,159.29759326798978,160.44497680664062,16756500,0.0,0.0
2024-09-19,164.4458917934048,164.6155040932057,162.15310375152245,162.86947631835938,17548200,0.0,0.0
2024-09-20,164.14655838906322,164.37603204660826,162.8095885003916,164.2662811279297,46362700,0.0,0.0
2024-09-23,164.96469605302332,166.23181758098326,162.58012165110702,162.69985961914062,15648400,0.0,0.0
2024-09-24,163.87717066392423,164.176492741931,161.6622086004887,163.2685546875,18774100,0.0,0.0
2024-09-25,162.60008202800464,163.84424554390736,162.40551734323734,162.6200408935547,13607900,0.0,0.0
2024-09-26,164.65540300026643,165.12433738176023,163.1288771112858,163.4581298828125,18234500,0.0,0.0
2024-09-27,163.5379529228678,166.59100475314528,163.4581326837826,164.91481018066406,13604300,0.0,0.0
2024-09-30,164.40596785707794,166.9801133920327,164.26628624932783,166.8105010986328,14070100,0.0,0.0
2024-10-01,168.47670815509065,170.05312356675083,165.5234203103271,168.03770446777344,18629500,0.0,0.0
2024-10-02,167.37919706037525,168.49666513124245,165.87263008138385,166.9302215576172,12745000,0.0,0.0
2024-10-03,165.4436153407923,167.52886763193206,164.994624608732,166.83045959472656,11004300,0.0,0.0
2024-10-04,168.95561168385737,169.1651417037373,166.58102439541923,168.17738342285156,11422100,0.0,0.0
2024-10-07,168.7560635386529,169.51433291164238,163.7574413654542,164.016845703125,14034700,0.0,0.0
2024-10-08,165.0544764190507,165.72296895610333,163.9370236242508,165.32386779785156,11723900,0.0,0.0
2024-10-09,164.48078878674917,165.8825983372775,160.75426631287192,162.6898651123047,19666400,0.0,0.0
2024-10-10,161.7420223125794,163.93803021658485,161.27308796158508,162.80958557128906,12900500,0.0,0.0
2024-10-11,162.95925941151893,164.89485824555993,162.1311415998337,164.1465606689453,10946000,0.0,0.0
2024-10-14,164.53567829588263,167.23951840464235,164.40596850811767,165.972412109375,9981800,0.0,0.0
2024-10-15,166.7606093878907,168.70618005069358,165.67308722562564,166.52114868164062,14829300,0.0,0.0
2024-10-16,165.65313140202477,166.90029405802036,164.8409837085831,166.3615264892578,9968500,0.0,0.0
2024-10-17,167.00006177752527,167.54880112943871,163.99688456312464,164.13656616210938,15113400,0.0,0.0
2024-10-18,164.49575467157797,165.99234980298428,164.3760319327944,164.67535400390625,13091300,0.0,0.0
2024-10-21,164.20642828942988,165.8427051102763,163.93204336640198,165.4236602783203,11384000,0.0,0.0
2024-10-22,164.32614701705697,167.08986370041146,164.29621633151714,166.44134521484375,11958600,0.0,0.0
2024-10-23,166.05221433986773,167.2195719618869,163.26156615464373,164.1066436767578,12754300,0.0,0.0
2024-10-24,164.21640128996543,164.67536385635017,162.40054033844325,164.1565399169922,12764400,0.0,0.0
2024-10-25,164.9896353228063,167.0200044057247,164.85493202249762,166.61094665527344,14566400,0.0,0.0
2024-10-28,170.20277852548895,170.21874866254464,165.41367087628183,167.9578857421875,20858300,0.0,0.0
2024-10-29,169.00051981297196,171.46990807993288,168.27717457229605,170.7515411376953,28916100,0.0,0.0
2024-10-30,181.9959609227769,183.372818181948,175.34608092530422,175.7401885986328,49698300,0.0,0.0
2024-10-31,174.32341036482913,178.0150088186449,172.1683096199305,172.2980194091797,32801900,0.0,0.0
2024-11-01,171.15062135368265,173.42546007693377,169.92341754541656,172.2581024169922,21752900,0.0,0.0
2024-11-04,170.85131368500362,171.52976286876077,169.1002924275085,170.29257202148438,16194000,0.0,0.0
2024-11-05,170.44224972306222,171.70637216526382,169.98328713827703,171.02093505859375,12518300,0.0,0.0
2024-11-06,174.951970133578,178.23449529525598,174.64266103018528,177.92520141601562,27061500,0.0,0.0
2024-11-07,178.70343886419374,182.16556352998285,178.48393702420717,181.86624145507807,16730400,0.0,0.0
2024-11-08,181.58687825588632,181.93608988065503,179.16240141973364,179.4517364501953,15021500,0.0,0.0
2024-11-11,179.6612647183404,181.67169024189303,179.58144448419563,181.55694580078125,12503400,0.0,0.0
2024-11-12,180.9682861038852,183.60727119420463,180.5791719831097,182.9038848876953,14065800,0.0,0.0
2024-11-13,181.7365273636414,182.20048341961808,179.7111365260688,180.08030700683594,13969700,0.0,0.0
2024-11-14,179.34199500809183,180.03542477204525,175.6304376208683,176.94744873046875,17925800,0.0,0.0
2024-11-15,175.24132810697984,175.48078883073978,172.35289497475256,173.49530029296875,21708900,0.0,0.0
2024-11-18,174.55788351993365,176.50844782695492,174.0240942257961,176.39869689941406,18725400,0.0,0.0
2024-11-19,174.8372399080373,179.7610356628362,174.7185067341715,179.17237854003906,15392900,0.0,0.0
2024-11-20,178.42407007919522,178.7034332806034,174.93201483744025,176.92747497558594,15729800,0.0,0.0
2024-11-21,175.05673923346154,175.18145549789298,164.93476294944196,168.85585021972656,38839400,0.0,0.0
2024-11-22,166.780582207106,167.88306980424588,165.33387647649843,166.19192504882812,24497000,0.0,0.0
2024-11-25,167.60867641516356,170.07307085416926,167.0200041158874,169.04539489746094,21395700,0.0,0.0
2024-11-26,169.10527192731251,171.10571032835793,169.0453953359282,170.23269653320312,14937500,0.0,0.0
2024-11-27,170.29256940350413,170.75153195687213,169.2848674640083,170.43226623535156,12433400,0.0,0.0
2024-11-29,169.67398022072197,170.48213917467183,168.36695621133114,170.10301208496094,9250700,0.0,0.0
2024-12-02,169.93339092253962,173.20594429747393,169.88350137476908,172.58734130859375,16593400,0.0,0.0
2024-12-03,172.72702217174466,173.92431041652506,172.11840622950385,172.62725830078125,15721500,0.0,0.0
2024-12-04,172.38780811245044,176.02951694382102,172.3578774269222,175.69029235839844,18239800,0.0,0.0
2024-12-05,176.91749908162544,177.30661319063742,173.6149998407543,173.91432189941406,16145500,0.0,0.0
2024-12-06,173.4853249211239,176.4376080962673,173.15607214175068,176.0894012451172,13319500,0.0,0.0
2024-12-09,175.51503437960727,177.83738550391604,175.20039040791823,176.89846801757812,19887800,0.2,0.0
2024-12-10,184.32500888640664,187.8160268138949,182.46212570826387,186.31773376464844,34317400,0.0,0.0
2024-12-11,186.4875414177299,196.66594813117683,186.0480396777357,196.4861602783203,41664500,0.0,0.0
2024-12-12,196.0766124040666,196.4811502921856,193.0600449156096,193.4096527099609,25197800,0.0,0.0
2024-12-13,192.490704487651,194.11883919838084,191.0423423812578,191.16221618652344,18883200,0.0,0.0
2024-12-16,194.14382959225733,200.41168291616427,193.889114889946,197.9345092773437,32248600,0.0,0.0
2024-12-17,198.30407475927043,202.64913062417185,196.46617230830896,196.8956756591797,24129500,0.0,0.0
2024-12-18,196.6060152982733,198.46389928471683,189.0646039194836,189.93360900878903,27638400,0.0,0.0
2024-12-19,193.06005888438943,194.37856412730645,189.3043430033912,189.484130859375,26981200,0.0,0.0
2024-12-20,186.7971764103249,193.914068132788,186.1579053424554,192.74041748046875,45319700,0.0,0.0
2024-12-23,193.80919155814604,196.26639877064787,191.411928868106,195.7669677734375,15235900,0.0,0.0
2024-12-24,195.94676829861984,197.44506138722352,194.97587425527323,197.34518432617188,6809800,0.0,0.0
2024-12-26,196.5161262135814,197.93450850289776,195.6471058614473,196.875717163086,7907900,0.0,0.0
2024-12-27,196.24642603002408,196.5760523318792,191.75354348102763,193.8191833496093,14693000,0.0,0.0
2024-12-30,190.64781342319387,193.5594896349152,190.1433832033772,192.47073364257807,12209500,0.0,0.0
2024-12-31,192.2260050490995,193.0300816438148,189.36425993005457,190.2232818603516,14355200,0.0,0.0
2025-01-02,191.26709343340767,192.9801381301293,188.4952574400704,190.4130706787109,17545200,0.0,0.0
2025-01-03,192.5056946331138,194.27866867483587,191.13225931471845,192.9102325439453,12875000,0.0,0.0
2025-01-06,194.92792600382484,199.33291137103032,194.8380320758636,197.7347412109375,19483300,0.0,0.0
2025-01-07,198.04438263544472,201.909973886113,195.7170322333306,196.4861602783203,16966800,0.0,0.0
2025-01-08,193.7292845765708,197.41508784704047,193.52951522204583,195.1676483154297,14335300,0.0,0.0
2025-01-10,195.1976196625324,197.39511312065048,191.3819745633189,192.9501800537109,20753800,0.0,0.0
2025-01-13,191.13224951636064,192.27095158503425,188.4453083016719,192.0711669921875,13169100,0.0,0.0
2025-01-14,192.28094273517524,193.050070773715,189.42419669059564,190.8325958251953,13651200,0.0,0.0
2025-01-15,194.12884726518368,197.57491832048345,193.11000369739423,196.7558441162109,12894900,0.0,0.0
2025-01-16,195.60214951346643,196.75583391247915,194.0788910490422,194.1887664794922,13449600,0.0,0.0
2025-01-17,197.82462632303964,198.5837559721469,195.0877388983694,197.3251953125,22109100,0.0,0.0
2025-01-21,200.28182025394423,203.6080326445683,199.21304580682195,199.40283203125,19005200,0.0,0.0
2025-01-22,200.3217806808209,201.88998612293432,198.9733108604717,199.8023681640625,15477400,0.0,0.0
2025-01-23,199.75242873857272,201.7102050652224,196.59603624015023,199.35289001464844,15170800,0.0,0.0
2025-01-24,199.6225872950207,202.33949329722083,199.5566528889042,201.6702423095703,12732400,0.0,0.0
2025-01-27,193.96901973467803,198.44391735433533,192.48070982544093,193.54949951171875,24970200,0.0,0.0
2025-01-28,194.42848935993928,197.00555524376668,192.3908175111636,196.8457489013672,15939200,0.0,0.0
2025-01-29,197.14539841120728,198.2341696318412,194.96788645279017,196.9556121826172,12287800,0.0,0.0
2025-01-30,199.53266972822976,203.00672387191645,199.24500307805343,202.3994140625,14571500,0.0,0.0
2025-01-31,203.48317837651163,206.8443546537246,203.34833748699367,205.3660430908203,17087300,0.0,0.0
2025-02-03,201.98487391595285,204.9864590771122,201.4305128266564,202.40939331054688,16719500,0.0,0.0
2025-02-04,204.2672790849399,208.46249643839943,204.0275467179273,207.4736328125,28285400,0.0,0.0
